0.201778	0.385989	-1.24257	-2.37696	0.201778	0.385989	0.359997	0.600041	-4.80025	0.0016588	0.158219	0.214052	3.55768	2.37862
0.217225	0.676948	-1.23866	-2.35629	0.218966	0.686146	0.119984	0.600207	-4.80057	0.00497648	0.131318	0.160791	3.5598	2.36996
-0.0556516	0.730402	-0.936911	0.716554	-0.0814087	0.49792	-0.120044	0.600581	-4.801	0.00995308	0.113483	0.151174	3.66404	1.9776
-0.148033	0.659308	-1.20796	0.737678	-0.306645	0.557228	-0.360093	0.601244	-4.80155	0.0165887	0.144573	0.134101	3.64655	1.75019
-0.585284	0.618527	-4.46174	1.73314	-0.423231	0.382203	-0.60017	0.602281	-4.80221	0.0248832	0.129481	0.120164	3.26513	1.74189
-0.800812	0.672175	-4.38017	1.68833	-0.920801	0.498185	-0.840279	0.603774	-4.80296	0.0348368	0.119293	0.113192	2.98563	1.72747
-1.02349	0.642708	-4.41026	1.34559	-0.999175	0.569138	-1.08042	0.605806	-4.8038	0.0464493	0.11252	0.10572	2.76816	1.67301
-1.23288	0.694208	-4.36374	1.32015	-1.21709	0.564086	-1.32061	0.608459	-4.80472	0.0597206	0.109728	0.103435	2.59406	1.62716
-1.45147	0.689715	-4.34798	0.965298	-1.31575	0.565548	-1.56084	0.611818	-4.8057	0.0746505	0.109688	0.100917	2.45046	1.56257
-1.63353	0.722493	-4.23899	0.979864	-1.46626	0.627215	-1.80112	0.615965	-4.80673	0.0912385	0.116777	0.101492	2.33163	1.50878
-1.89081	0.71181	-4.47654	0.676561	-1.76309	0.586975	-2.04145	0.620982	-4.80778	0.109484	0.120251	0.100569	2.22537	1.44869
-2.14355	0.751865	-4.5473	0.657678	-2.28461	0.787442	-2.28182	0.626953	-4.80884	0.129387	0.121854	0.102818	2.13197	1.39538
-2.43755	0.658084	-4.81011	0.0672726	-2.50204	0.4664	-2.52225	0.63396	-4.80989	0.150946	0.119407	0.0990107	2.04833	1.34083
-2.68968	0.686611	-4.82361	0.157266	-2.7473	0.847233	-2.76273	0.642086	-4.81089	0.174159	0.116708	0.0961484	1.97382	1.29207
-2.95237	0.699231	-4.79557	0.137601	-3.65705	0.865703	-3.00325	0.651414	-4.81184	0.199026	0.113513	0.0937051	1.9069	1.24836
-3.21066	0.733891	-4.82353	0.231024	-3.30883	0.881059	-3.24381	0.662026	-4.8127	0.225545	0.110221	0.0924913	1.84635	1.20872
-3.45858	0.70212	-4.82319	0.060244	-3.47146	0.613185	-3.48441	0.674004	-4.81344	0.253712	0.107113	0.0899885	1.79122	1.17357
-3.71336	0.646523	-4.86318	-0.160194	-3.76347	0.400296	-3.72504	0.687432	-4.81403	0.283526	0.104132	0.087983	1.74079	1.14529
-3.95202	0.682464	-4.91154	0.0083264	-3.79537	0.758312	-3.9657	0.702391	-4.81445	0.314984	0.101403	0.0857583	1.69451	1.11696
-4.23898	0.627852	-4.99628	-0.198927	-4.43196	0.438228	-4.20636	0.718963	-4.81465	0.348081	0.0991043	0.0860339	1.6521	1.09553
-4.48105	0.620804	-4.97113	-0.18804	-4.35973	0.613548	-4.44703	0.73723	-4.81461	0.382812	0.0970004	0.0877202	1.61265	1.07636
-4.72579	0.675606	-4.95659	0.0277633	-4.72477	0.881914	-4.68769	0.757274	-4.81428	0.419174	0.0951178	0.0874542	1.57586	1.05492
-4.95204	0.742446	-4.97782	0.257584	-4.42669	0.850619	-4.92832	0.779176	-4.81363	0.45716	0.0931585	0.0858741	1.5416	1.03257
-5.21567	0.743721	-5.006	0.216484	-5.28802	0.714213	-5.1689	0.803017	-4.81263	0.496763	0.0916953	0.0849329	1.50966	1.01244
-5.48097	0.723899	-5.11442	0.125747	-5.47463	0.612257	-5.40943	0.828877	-4.81122	0.537976	0.0909748	0.0858246	1.4804	0.995408
-5.7039	0.820578	-5.04238	0.41662	-5.5629	1.05194	-5.64986	0.856837	-4.80937	0.580791	0.0898354	0.0844579	1.45237	0.976609
-5.93369	0.911228	-4.78127	0.609286	-6.29502	1.26514	-5.8902	0.886977	-4.80703	0.625197	0.0885526	0.0830104	1.42523	0.958358
-6.1263	0.930261	-4.69831	0.584054	-5.88309	0.886	-6.1304	0.919375	-4.80415	0.671184	0.0869603	0.0815405	1.39969	0.941233
-6.37778	0.971959	-4.97193	0.655605	-5.95255	0.944273	-6.37044	0.954111	-4.8007	0.718741	0.0854587	0.0801908	1.37572	0.924937
-6.64937	0.966359	-5.02044	0.535713	-6.75307	0.884443	-6.61028	0.991262	-4.79662	0.767854	0.0843249	0.078974	1.35321	0.910378
-6.88978	0.993127	-5.01327	0.539558	-6.62052	0.961842	-6.84991	1.03091	-4.79187	0.818509	0.0832622	0.0779856	1.3318	0.896974
-7.13087	1.08702	-4.98513	0.739082	-7.10876	1.23352	-7.08928	1.07312	-4.78638	0.87069	0.08228	0.0767967	1.3113	0.883154
-7.38196	1.07532	-4.92805	0.58442	-7.52937	0.8358	-7.32835	1.11798	-4.78012	0.92438	0.0815594	0.0759879	1.29153	0.871681
-7.61659	1.12071	-4.90384	0.633733	-7.56319	1.15044	-7.56709	1.16556	-4.77304	0.979561	0.0807983	0.0752561	1.27259	0.860812
-7.83299	1.15645	-4.84139	0.649535	-7.25187	1.11533	-7.80545	1.21593	-4.76506	1.03621	0.0797716	0.0748515	1.25435	0.85094
-8.06327	1.18756	-4.82008	0.647652	-8.00209	1.17936	-8.04339	1.26918	-4.75615	1.09431	0.0787257	0.0750479	1.23685	0.842334
-8.29656	1.29613	-4.85658	0.878629	-8.07459	1.74513	-8.28085	1.32536	-4.74625	1.15383	0.0776975	0.0741825	1.22016	0.832104
-8.52925	1.32917	-4.83971	0.849239	-8.47207	1.30248	-8.51779	1.38455	-4.7353	1.21475	0.0766908	0.0737491	1.20411	0.82322
-8.73823	1.35985	-4.49437	0.775395	-8.95167	1.35495	-8.75416	1.44681	-4.72324	1.27704	0.0757442	0.0741171	1.18914	0.816558
-8.95955	1.46119	-4.47809	0.952777	-8.97275	1.58275	-8.98989	1.51223	-4.71002	1.34067	0.0749451	0.0736284	1.17476	0.808616
-9.19781	1.48655	-4.73178	0.924446	-8.71353	1.22502	-9.22493	1.58085	-4.69558	1.40561	0.0741465	0.0742012	1.16036	0.802221
-9.45705	1.50119	-4.77871	0.832061	-9.55672	1.45188	-9.45921	1.65276	-4.67987	1.47183	0.0732593	0.0769529	1.14656	0.798737
-9.70877	1.49858	-4.90666	0.720493	-9.55852	1.10142	-9.69268	1.728	-4.66282	1.53929	0.072444	0.0837144	1.13376	0.79921
-9.98358	1.64358	-4.94282	1.01943	-10.1925	1.86579	-9.92526	1.80665	-4.64437	1.60795	0.0721537	0.0863317	1.1217	0.795041
-10.2032	1.77276	-4.78855	1.22855	-10.0357	2.49884	-10.1569	1.88875	-4.62448	1.67776	0.0716807	0.0871005	1.10944	0.789005
-10.4002	1.87327	-4.70439	1.34365	-10.2047	1.92272	-10.3875	1.97438	-4.60307	1.7487	0.0709221	0.0874289	1.09742	0.782663
